ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
42000039,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,5,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,,,,2019年第2四半期,,,7.414973347970818
42026030,中古マンション等,,42201,長崎県,長崎市,御船蔵町,長崎(長崎),10,３ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,7.176091259055681
42025806,中古マンション等,,42201,長崎県,長崎市,南山手町,長崎(長崎),30分?60分,１ＬＤＫ,45,,,,平成25年,ＲＣ,住宅,住宅,,,,,,,2015年第3四半期,未改装,,7.380211241711606
42003122,中古マンション等,,42201,長崎県,長崎市,古町,長崎(長崎),15,２ＤＫ,45,,,,昭和62年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.6127838567197355
42001184,中古マンション等,,42201,長崎県,長崎市,麹屋町,長崎(長崎),19,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,6.477121254719663
42018775,中古マンション等,,42202,長崎県,佐世保市,常盤町,佐世保,15,オープンフロア,55,,,,平成25年,ＳＲＣ,店舗,,,,,,,,2014年第1四半期,未改装,,7.556302500767287
42025711,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,15,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,未改装,,7.2552725051033065
42002178,中古マンション等,,42201,長崎県,長崎市,出島町,長崎(長崎),18,３ＬＤＫ,75,,,,,,,住宅,,,,,,,2019年第2四半期,未改装,,7.518513939877887
42030811,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,85,,,,,ＳＲＣ,住宅,,,,,,,,2013年第4四半期,未改装,,7.230448921378274
42038093,中古マンション等,,42202,長崎県,佐世保市,光月町,佐世保中央,5,３ＬＤＫ,85,,,,昭和63年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第3四半期,改装済,,6.991226075692495
42004648,中古マンション等,,42202,長崎県,佐世保市,光月町,佐世保,16,４ＬＤＫ,105,,,,,ＳＲＣ,住宅,住宅,,,,,,,2016年第4四半期,,,7.361727836017593
42020846,中古マンション等,,42201,長崎県,長崎市,立山,長崎(長崎),30分?60分,４ＬＤＫ,90,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第2四半期,未改装,,7.342422680822207
42025900,中古マンション等,,42201,長崎県,長崎市,魚の町,長崎(長崎),13,３ＬＤＫ,85,,,,平成18年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第4四半期,未改装,,7.491361693834273
42019634,中古マンション等,,42204,長崎県,諫早市,高城町,諫早,19,,80,,,,,ＳＲＣ,住宅,住宅,,,,,,,2014年第2四半期,,,7.146128035678238
42024576,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,13,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第2四半期,改装済,,6.903089986991944
42026045,中古マンション等,,42202,長崎県,佐世保市,今福町,佐世保,30分?60分,２ＬＤＫ,55,,,,,ＳＲＣ,住宅,住宅,,,,,,,2015年第2四半期,未改装,,6.863322860120456
42035375,中古マンション等,,42202,長崎県,佐世保市,今福町,,,３ＬＤＫ,65,,,,平成6年,ＳＲＣ,住宅,,,,,,,,2009年第2四半期,改装済,,6.968482948553935
42001453,中古マンション等,,42201,長崎県,長崎市,桜馬場,長崎(長崎),26,１ＬＤＫ,45,,,,平成19年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.146128035678238
42037978,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,18,２ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,6.778151250383644
42005641,中古マンション等,,42202,長崎県,佐世保市,戸尾町,佐世保,6,２ＬＤＫ,65,,,,,ＲＣ,,住宅,,,,,,,2019年第3四半期,未改装,,7.4623979978989565
42027064,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,5,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.041392685158225
42024994,中古マンション等,,42201,長崎県,長崎市,五島町,長崎(長崎),3,２ＬＤＫ,85,,,,平成25年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第4四半期,改装済,,7.732393759822968
42025850,中古マンション等,,42201,長崎県,長崎市,今博多町,長崎(長崎),15,１ＤＫ,35,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.113943352306837
42000542,中古マンション等,,42201,長崎県,長崎市,大井手町,長崎(長崎),16,１Ｋ,20,,,,平成3年,ＳＲＣ,,その他,,,,商業地域,80.0,500.0,2019年第1四半期,改装済,,6.653212513775344
42019960,中古マンション等,,42201,長崎県,長崎市,大園町,道ノ尾,26,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,100.0,2011年第2四半期,改装済,,6.977723605288848
42001924,中古マンション等,,42201,長崎県,長崎市,立岩町,浦上,26,４ＬＤＫ,95,,,,平成13年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第4四半期,改装済,,7.414973347970818
42025604,中古マンション等,,42201,長崎県,長崎市,平野町,浦上,10,２ＬＤＫ,45,,,,昭和60年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,未改装,,6.2552725051033065
42027066,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,3,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.079181246047625
42009026,中古マンション等,,42204,長崎県,諫早市,福田町,東諫早,6,,80,,,,,ＲＣ,,住宅,,,,,,,2019年第1四半期,,,6.99563519459755
42000846,中古マンション等,,42201,長崎県,長崎市,片淵,長崎(長崎),30分?60分,３ＬＤＫ,65,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第2四半期,未改装,,7.041392685158225
