ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4012117,中古マンション等,,4102,宮城県,仙台市宮城野区,仙石,福田町,14,３ＬＤＫ,70,,,,平成2年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.079181246047625
4016971,中古マンション等,,4101,宮城県,仙台市青葉区,二日町,北四番丁,5,オープンフロア,80,,,,平成3年,ＲＣ,事務所,,,,,商業地域,80.0,500.0,2012年第1四半期,未改装,,6.8750612633917
4038785,中古マンション等,,4104,宮城県,仙台市太白区,柳生,南仙台,13,３ＬＤＫ,60,,,,平成9年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第2四半期,未改装,調停・競売等,6.973127853599698
4010841,中古マンション等,,4101,宮城県,仙台市青葉区,宮町,仙台,14,４ＬＤＫ,85,,,,平成9年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第3四半期,改装済,,7.2552725051033065
4034490,中古マンション等,,4105,宮城県,仙台市泉区,泉中央,泉中央,5,１Ｋ,25,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第1四半期,未改装,調停・競売等,6.799340549453582
4028210,中古マンション等,,4104,宮城県,仙台市太白区,八木山東,長町南,30分?60分,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第1四半期,改装済,,7.146128035678238
4034553,中古マンション等,,4104,宮城県,仙台市太白区,長町南,富沢,6,４ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第4四半期,未改装,,7.230448921378274
4034561,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町,3,４ＬＤＫ,75,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.041392685158225
4003305,中古マンション等,,4101,宮城県,仙台市青葉区,国見,国見(宮城),11,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2016年第2四半期,改装済,,7.2552725051033065
4029758,中古マンション等,,4105,宮城県,仙台市泉区,泉中央,泉中央,9,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第1四半期,未改装,,7.301029995663981
4021090,中古マンション等,,4104,宮城県,仙台市太白区,泉崎,長町南,9,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,未改装,,7.0
4012620,中古マンション等,,4102,宮城県,仙台市宮城野区,榴岡,榴ケ岡,5,３ＬＤＫ,70,,,,平成16年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第3四半期,改装済,,7.531478917042255
4003242,中古マンション等,,4101,宮城県,仙台市青葉区,国見,国見(宮城),12,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2020年第4四半期,改装済,,6.973127853599698
4012450,中古マンション等,,4102,宮城県,仙台市宮城野区,榴ケ岡,榴ケ岡,8,３ＬＤＫ,70,,,,平成29年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.5910646070264995
4021144,中古マンション等,,4103,宮城県,仙台市若林区,大和町,宮城野原,30分?60分,３ＬＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,,6.857332496431268
4036435,中古マンション等,,4105,宮城県,仙台市泉区,八乙女中央,八乙女,6,２ＬＤＫ＋Ｓ,75,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第4四半期,改装済,,7.146128035678238
4043803,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町,8,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第2四半期,改装済,,7.2552725051033065
4019914,中古マンション等,,4102,宮城県,仙台市宮城野区,苦竹,苦竹,3,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,未改装,,6.698970004336019
4007207,中古マンション等,,4101,宮城県,仙台市青葉区,一番町,あおば通,11,２ＬＤＫ,60,,,,,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第2四半期,未改装,,7.278753600952829
4003963,中古マンション等,,4101,宮城県,仙台市青葉区,小松島,台原,14,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第2四半期,未改装,,7.204119982655925
4007428,中古マンション等,,4101,宮城県,仙台市青葉区,中江,東照宮,16,４ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第3四半期,未改装,,7.3979400086720375
4011260,中古マンション等,,4101,宮城県,仙台市青葉区,堤町,北仙台,0,２ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,改装済,,7.2552725051033065
4016674,中古マンション等,,4103,宮城県,仙台市若林区,一本杉町,仙台,30分?60分,３ＬＤＫ,55,,,,昭和50年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第3四半期,改装済,,6.944482672150168
4008419,中古マンション等,,4101,宮城県,仙台市青葉区,広瀬町,勾当台公園,15,３ＬＤＫ,85,,,,平成29年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第4四半期,未改装,,7.740362689494244
4009990,中古マンション等,,4102,宮城県,仙台市宮城野区,出花,中野栄,6,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第4四半期,改装済,,7.176091259055681
4007630,中古マンション等,,4101,宮城県,仙台市青葉区,錦町,勾当台公園,14,２ＬＤＫ,45,,,,昭和64年,ＲＣ,住宅,その他,,,,第２種住居地域,60.0,200.0,2018年第3四半期,未改装,,6.886490725172482
4031525,中古マンション等,,4102,宮城県,仙台市宮城野区,幸町,東照宮,16,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,改装済,,6.959041392321094
4003100,中古マンション等,,4101,宮城県,仙台市青葉区,大手町,仙台,21,３ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.491361693834273
4014753,中古マンション等,,4101,宮城県,仙台市青葉区,台原,台原,5,３ＬＤＫ,60,,,,平成8年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第2四半期,未改装,,7.146128035678238
4007270,中古マンション等,,4101,宮城県,仙台市青葉区,錦ケ丘,愛子,25,４ＬＤＫ,105,,,,平成7年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2014年第1四半期,改装済,,7.146128035678238
4013975,中古マンション等,,4102,宮城県,仙台市宮城野区,萩野町,宮城野原,9,１Ｋ,25,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第2四半期,未改装,,6.568201724066995
4038848,中古マンション等,,4104,宮城県,仙台市太白区,柳生,南仙台,16,３ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2006年第4四半期,改装済,,7.113943352306837
4001481,中古マンション等,,4101,宮城県,仙台市青葉区,片平,仙台,18,３ＬＤＫ,70,,,,昭和57年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,改装済,,7.176091259055681
4004762,中古マンション等,,4101,宮城県,仙台市青葉区,昭和町,北仙台,3,３ＬＤＫ,70,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,改装済,,7.041392685158225
4013790,中古マンション等,,4102,宮城県,仙台市宮城野区,二の森,東照宮,20,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,7.301029995663981
4029447,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町一丁目,7,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第4四半期,未改装,,7.414973347970818
4005464,中古マンション等,,4101,宮城県,仙台市青葉区,立町,大町西公園,7,２ＬＤＫ,50,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第1四半期,未改装,,6.778151250383644
4001196,中古マンション等,,4101,宮城県,仙台市青葉区,大町,大町西公園,2,２ＬＤＫ,55,,,,平成26年,ＲＣ,住宅,その他,,,,商業地域,80.0,500.0,2016年第1四半期,未改装,,7.491361693834273
4010254,中古マンション等,,4102,宮城県,仙台市宮城野区,岩切,岩切,3,３ＬＤＫ,60,,,,平成5年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,7.204119982655925
4007493,中古マンション等,,4101,宮城県,仙台市青葉区,木町通,北四番丁,3,４ＬＤＫ,65,,,,昭和52年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第2四半期,,,6.57978359661681
4018218,中古マンション等,,4101,宮城県,仙台市青葉区,支倉町,北四番丁,9,１ＬＤＫ,40,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,改装済,,7.204119982655925
4032941,中古マンション等,,4105,宮城県,仙台市泉区,七北田,泉中央,1H?1H30,２ＤＫ,45,,,,平成8年,ＲＣ,,,,,,第２種中高層住居専用地域,60.0,200.0,2020年第4四半期,未改装,,6.447158031342219
4020031,中古マンション等,,4103,宮城県,仙台市若林区,大和町,薬師堂(宮城),2,２ＬＤＫ,55,,,,平成7年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第2四半期,未改装,,7.230448921378274
4014194,中古マンション等,,4102,宮城県,仙台市宮城野区,原町,陸前原ノ町,9,１Ｋ,15,,,,平成4年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第2四半期,未改装,,6.3979400086720375
4032368,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＤＫ,55,,,,昭和49年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,改装済,,6.812913356642856
4002863,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,五橋,6,１Ｋ,15,,,,昭和60年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2015年第1四半期,改装済,,6.698970004336019
4009842,中古マンション等,,4101,宮城県,仙台市青葉区,片平,仙台,18,１Ｋ,25,,,,昭和54年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第3四半期,未改装,,6.361727836017593
4001853,中古マンション等,,4101,宮城県,仙台市青葉区,春日町,勾当台公園,8,３ＬＤＫ,60,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,6.845098040014257
4016051,中古マンション等,,4103,宮城県,仙台市若林区,伊在,六丁の目,6,４ＬＤＫ,100,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第2四半期,未改装,,7.544068044350276
4010667,中古マンション等,,4102,宮城県,仙台市宮城野区,大梶,陸前原ノ町,13,２ＬＤＫ,45,,,,昭和64年,ＳＲＣ,,住宅,,,,工業地域,60.0,200.0,2018年第2四半期,未改装,,6.812913356642856
4026087,中古マンション等,,4103,宮城県,仙台市若林区,大和町,宮城野原,24,２Ｋ,55,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2011年第1四半期,未改装,調停・競売等,6.6127838567197355
4017712,中古マンション等,,4103,宮城県,仙台市若林区,石名坂,河原町(宮城),3,２ＬＤＫ,55,,,,昭和49年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第1四半期,未改装,,6.690196080028514
4019527,中古マンション等,,4103,宮城県,仙台市若林区,新寺,仙台,10,２ＬＤＫ,50,,,,昭和49年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第3四半期,改装済,,6.653212513775344
4026023,中古マンション等,,4103,宮城県,仙台市若林区,五橋,五橋,4,３ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,7.505149978319906
4008079,中古マンション等,,4101,宮城県,仙台市青葉区,八幡,国際センター(宮城),15,１ＬＤＫ,110,,,,平成24年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第1四半期,,,7.732393759822968
4035627,中古マンション等,,4105,宮城県,仙台市泉区,八乙女,八乙女,15,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2020年第3四半期,改装済,,7.230448921378274
4040319,中古マンション等,,4105,宮城県,仙台市泉区,桂,泉中央,30分?60分,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第1四半期,未改装,,7.2552725051033065
4007757,中古マンション等,,4101,宮城県,仙台市青葉区,支倉町,北四番丁,9,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.301029995663981
4020227,中古マンション等,,4101,宮城県,仙台市青葉区,宮町,東照宮,6,２ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第4四半期,未改装,,7.204119982655925
4027879,中古マンション等,,4104,宮城県,仙台市太白区,茂庭台,葛岡,1H?1H30,２ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第2四半期,未改装,,6.968482948553935
4029069,中古マンション等,,4103,宮城県,仙台市若林区,古城,河原町(宮城),10,３ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,未改装,,6.886490725172482
4021415,中古マンション等,,4104,宮城県,仙台市太白区,鈎取,長町,30分?60分,３ＬＤＫ,70,,,,平成2年,,,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,未改装,,6.939519252618618
