ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26068860,中古マンション等,,26108,京都府,京都市右京区,西院高田町,西院(阪急),7,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,,,,,第２種低層住居専用地域,80.0,600.0,2009年第2四半期,未改装,,7.342422680822207
26059033,中古マンション等,,26103,京都府,京都市左京区,高野蓼原町,出町柳,8,２ＬＤＫ,60,,,,昭和59年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第2四半期,改装済,,7.3222192947339195
26071177,中古マンション等,,26109,京都府,京都市伏見区,板橋学区,伏見桃山,7,３ＬＤＫ,70,,,,昭和61年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,改装済,,7.380211241711606
26062640,中古マンション等,,26102,京都府,京都市上京区,仁和学区,二条,21,３ＬＤＫ,70,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,7.230448921378274
26015009,中古マンション等,,26109,京都府,京都市伏見区,深草西浦町,くいな橋,6,３ＬＤＫ,75,,,,,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2017年第4四半期,未改装,,7.079181246047625
26042869,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,中書島,8,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第1四半期,改装済,,7.380211241711606
26049493,中古マンション等,,26103,京都府,京都市左京区,浄土寺西田町,出町柳,18,１Ｋ,25,,,,昭和64年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第4四半期,未改装,,6.863322860120456
26063247,中古マンション等,,26107,京都府,京都市南区,唐橋芦辺町,西大路,16,２ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第4四半期,,,7.3979400086720375
26025433,中古マンション等,,26206,京都府,亀岡市,千代川町今津,千代川,1,２ＬＤＫ,65,,,,平成12年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第3四半期,改装済,,7.204119982655925
26018494,中古マンション等,,26111,京都府,京都市西京区,大原野西境谷町,洛西口,30分?60分,３ＬＤＫ,75,,,,昭和61年,ＲＣ,,その他,,,,第１種中高層住居専用地域,60.0,200.0,2020年第4四半期,未改装,,6.826074802700826
