ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
38034937,中古マンション等,,38201,愛媛県,松山市,枝松,福音寺,15,３ＬＤＫ,105,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,80.0,300.0,2013年第1四半期,未改装,,7.431363764158987
38004033,中古マンション等,,38201,愛媛県,松山市,花園町,松山市駅,3,２ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第4四半期,,,7.3222192947339195
38025941,中古マンション等,,38201,愛媛県,松山市,余戸東,余戸,3,３ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,60.0,200.0,2011年第2四半期,未改装,,7.447158031342219
38005379,中古マンション等,,38201,愛媛県,松山市,溝辺町,道後公園,26,３ＬＤＫ,65,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第2四半期,未改装,,6.698970004336019
38022719,中古マンション等,,38201,愛媛県,松山市,宮田町,宮田町,2,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,7.146128035678238
38002296,中古マンション等,,38201,愛媛県,松山市,三番町,南堀端,3,１ＤＫ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,改装済,,6.477121254719663
38043297,中古マンション等,,38201,愛媛県,松山市,木屋町,本町４丁目,3,３ＬＤＫ,60,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第4四半期,改装済,,7.041392685158225
38036988,中古マンション等,,38201,愛媛県,松山市,紅葉町,道後公園,13,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第3四半期,未改装,,7.146128035678238
38032026,中古マンション等,,38205,愛媛県,新居浜市,高木町,新居浜,8,４ＬＤＫ,80,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.342422680822207
38031070,中古マンション等,,38201,愛媛県,松山市,東雲町,警察署前,2,２ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第4四半期,改装済,,7.204119982655925
38021720,中古マンション等,,38201,愛媛県,松山市,辰巳町,三津,6,４ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2010年第4四半期,改装済,,6.954242509439325
38035791,中古マンション等,,38201,愛媛県,松山市,高岡町,土居田,30分?60分,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,6.968482948553935
38024166,中古マンション等,,38201,愛媛県,松山市,竹原,松山(愛媛),13,４ＬＤＫ,90,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第3四半期,未改装,,6.959041392321094
38021298,中古マンション等,,38201,愛媛県,松山市,衣山,衣山,8,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第1四半期,未改装,調停・競売等,6.9084850188786495
38008784,中古マンション等,,38202,愛媛県,今治市,松本町,今治,18,３ＬＤＫ,60,,,,平成8年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第3四半期,未改装,,6.897627091290442
38000320,中古マンション等,,38201,愛媛県,松山市,石手,道後公園,14,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第2四半期,未改装,,7.113943352306837
38031280,中古マンション等,,38201,愛媛県,松山市,高岡町,余戸,30分?60分,２ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,未改装,,6.954242509439325
38027907,中古マンション等,,38201,愛媛県,松山市,中央,本町６丁目,10,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第3四半期,未改装,,6.176091259055681
38002063,中古マンション等,,38201,愛媛県,松山市,桑原,福音寺,23,３ＬＤＫ,85,,,,平成30年,,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第2四半期,未改装,,7.447158031342219
38036658,中古マンション等,,38201,愛媛県,松山市,本町,本町３丁目,1,２ＬＤＫ,85,,,,平成22年,ＲＣ,住宅,,,,,,,,2013年第2四半期,未改装,,7.623249290397901
38024665,中古マンション等,,38201,愛媛県,松山市,二番町,県庁前(愛媛),5,１ＬＤＫ,30,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,7.041392685158225
38000691,中古マンション等,,38201,愛媛県,松山市,岩崎町,道後公園,3,３ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第2四半期,改装済,,7.230448921378274
38006260,中古マンション等,,38201,愛媛県,松山市,山越,本町６丁目,8,４ＬＤＫ,85,,,,平成17年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第4四半期,未改装,,7.278753600952829
38028590,中古マンション等,,38201,愛媛県,松山市,姫原,本町６丁目,18,４ＬＤＫ,80,,,,平成4年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.176091259055681
38003634,中古マンション等,,38201,愛媛県,松山市,中村,いよ立花,8,１ＤＫ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第3四半期,未改装,,6.342422680822207
38020405,中古マンション等,,38201,愛媛県,松山市,千舟町,松山市,6,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第3四半期,未改装,,7.204119982655925
38043461,中古マンション等,,38201,愛媛県,松山市,三番町,大街道,8,２ＬＤＫ,40,,,,昭和61年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,未改装,,7.041392685158225
38040119,中古マンション等,,38201,愛媛県,松山市,土居田町,土居田,5,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第4四半期,未改装,調停・競売等,7.079181246047625
38001842,中古マンション等,,38201,愛媛県,松山市,空港通,土橋(愛媛),10,２ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,改装済,,7.176091259055681
38004413,中古マンション等,,38201,愛媛県,松山市,姫原,本町６丁目,18,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第3四半期,未改装,,7.041392685158225
38027416,中古マンション等,,38201,愛媛県,松山市,桑原,福音寺,21,３ＬＤＫ,70,,,,平成24年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第3四半期,未改装,,7.278753600952829
38026298,中古マンション等,,38201,愛媛県,松山市,和泉北,土橋(愛媛),14,１ＤＫ,30,,,,昭和63年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第4四半期,未改装,,6.5910646070264995
38022045,中古マンション等,,38201,愛媛県,松山市,二番町,県庁前(愛媛),3,２ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,7.079181246047625
38003078,中古マンション等,,38201,愛媛県,松山市,中央,衣山,8,１ＤＫ,15,,,,平成2年,ＲＣ,住宅,住宅,,,,,,,2016年第1四半期,未改装,,6.3979400086720375
38002265,中古マンション等,,38201,愛媛県,松山市,三番町,西堀端,3,３ＬＤＫ,90,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.431363764158987
38005223,中古マンション等,,38201,愛媛県,松山市,本町,本町６丁目,1,１Ｋ,20,,,,昭和56年,ＳＲＣ,住宅,事務所,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,6.041392685158225
38025677,中古マンション等,,38206,愛媛県,西条市,大町,伊予西条,6,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,未改装,,7.176091259055681
38003910,中古マンション等,,38201,愛媛県,松山市,二番町,県庁前(愛媛),5,１ＬＤＫ,30,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,未改装,,7.0
38001679,中古マンション等,,38201,愛媛県,松山市,衣山,衣山,9,２ＬＤＫ,70,,,,平成5年,ＳＲＣ,,その他,,,,第１種住居地域,60.0,200.0,2019年第2四半期,未改装,,6.8750612633917
38005313,中古マンション等,,38201,愛媛県,松山市,味酒町,松山市,2,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第2四半期,未改装,,6.505149978319906
38021290,中古マンション等,,38201,愛媛県,松山市,余戸南,鎌田,5,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,,,2014年第1四半期,未改装,,6.949390006644912
38010515,中古マンション等,,38205,愛媛県,新居浜市,泉宮町,新居浜,30分?60分,１Ｋ,25,,,,平成5年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,未改装,,5.968482948553935
38021808,中古マンション等,,38201,愛媛県,松山市,土居田町,土居田,5,４ＬＤＫ,85,,,,昭和62年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,,6.892094602690481
38043782,中古マンション等,,38201,愛媛県,松山市,中一万町,上一万,1,２ＬＤＫ,70,,,,平成6年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第4四半期,改装済,,7.0
38008581,中古マンション等,,38202,愛媛県,今治市,東門町,今治,26,,65,,,,,,,住宅,,,,第１種住居地域,60.0,200.0,2020年第1四半期,,,6.959041392321094
38006030,中古マンション等,,38201,愛媛県,松山市,宮西,古町,4,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第1四半期,未改装,,6.653212513775344
38005852,中古マンション等,,38201,愛媛県,松山市,南持田町,勝山町,4,４ＬＤＫ,95,,,,平成27年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第3四半期,未改装,,7.6020599913279625
38020388,中古マンション等,,38201,愛媛県,松山市,辰巳町,三津,5,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,,,,2014年第2四半期,,,6.886490725172482
38011800,中古マンション等,,38205,愛媛県,新居浜市,政枝町,新居浜,12,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,住宅,,,,市街化区域及び市街化調整区域外の都市計画区域,60.0,200.0,2019年第1四半期,,,7.146128035678238
38023867,中古マンション等,,38201,愛媛県,松山市,三番町,松山市駅,5,２ＬＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,改装済,,6.99563519459755
38021103,中古マンション等,,38201,愛媛県,松山市,歩行町,勝山町,3,３ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第2四半期,未改装,関係者間取引,7.342422680822207
38003914,中古マンション等,,38201,愛媛県,松山市,二番町,県庁前(愛媛),5,１ＬＤＫ,30,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,6.973127853599698
38044521,中古マンション等,,38201,愛媛県,松山市,山越,本町６丁目,14,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第2四半期,未改装,,7.113943352306837
38039833,中古マンション等,,38201,愛媛県,松山市,東雲町,警察署前,2,３ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第2四半期,未改装,,7.380211241711606
38036719,中古マンション等,,38201,愛媛県,松山市,緑町,鉄砲町,4,４ＬＤＫ,80,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第2四半期,,,7.176091259055681
38043646,中古マンション等,,38201,愛媛県,松山市,辰巳町,三津,5,２ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第3四半期,改装済,,6.924279286061882
38008228,中古マンション等,,38202,愛媛県,今治市,中日吉町,今治,1,２ＬＤＫ,75,,,,平成31年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2020年第3四半期,未改装,,7.380211241711606
