ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
35017475,中古マンション等,,35215,山口県,周南市,大字徳山,徳山,24,３ＬＤＫ,80,,,,平成9年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2021年第1四半期,未改装,,7.113943352306837
35041835,中古マンション等,,35202,山口県,宇部市,錦町,東新川(山口),8,３Ｋ,45,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,改装済,,6.892094602690481
35008324,中古マンション等,,35203,山口県,山口市,中市町,山口(山口),9,２ＬＤＫ,70,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.3222192947339195
35035898,中古マンション等,,35201,山口県,下関市,長府才川,長府,25,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,6.845098040014257
35000319,中古マンション等,,35201,山口県,下関市,伊倉東町,新下関,9,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.3222192947339195
35001776,中古マンション等,,35201,山口県,下関市,長府中土居本町,長府,23,３ＬＤＫ,70,,,,平成25年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第4四半期,未改装,,7.278753600952829
35008071,中古マンション等,,35203,山口県,山口市,中央,山口(山口),20,４ＬＤＫ,95,,,,昭和64年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2021年第1四半期,,,7.113943352306837
35002496,中古マンション等,,35201,山口県,下関市,南部町,下関,26,４ＬＤＫ,85,,,,昭和58年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,6.968482948553935
35041099,中古マンション等,,35215,山口県,周南市,毛利町,徳山,16,３ＤＫ,60,,,,昭和51年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,未改装,,6.653212513775344
35005891,中古マンション等,,35203,山口県,山口市,葵,湯田温泉,12,４ＬＤＫ,95,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,改装済,,7.2552725051033065
35014194,中古マンション等,,35208,山口県,岩国市,元町,岩国,6,４ＬＤＫ,85,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,7.2552725051033065
35016645,中古マンション等,,35215,山口県,周南市,川端町,徳山,11,３ＬＤＫ,55,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第1四半期,,,6.903089986991944
35040541,中古マンション等,,35201,山口県,下関市,阿弥陀寺町,下関,30分?60分,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,7.361727836017593
35040643,中古マンション等,,35215,山口県,周南市,慶万町,徳山,16,４ＬＤＫ,75,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.278753600952829
35007706,中古マンション等,,35203,山口県,山口市,三和町,湯田温泉,15,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第4四半期,未改装,,6.146128035678238
35014174,中古マンション等,,35208,山口県,岩国市,元町,岩国,5,２ＬＤＫ,60,,,,平成30年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.380211241711606
35026318,中古マンション等,,35201,山口県,下関市,上田中町,下関,30分?60分,３ＬＤＫ,65,,,,昭和50年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,未改装,,6.681241237375588
35030140,中古マンション等,,35203,山口県,山口市,三和町,湯田温泉,12,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第4四半期,未改装,,6.176091259055681
35014190,中古マンション等,,35208,山口県,岩国市,元町,岩国,6,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,改装済,,7.204119982655925
35003621,中古マンション等,,35202,山口県,宇部市,恩田町,東新川(山口),9,２ＬＤＫ,70,,,,平成25年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,改装済,,7.278753600952829
35007200,中古マンション等,,35203,山口県,山口市,小郡高砂町,新山口,4,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第4四半期,改装済,,7.176091259055681
35007203,中古マンション等,,35203,山口県,山口市,小郡高砂町,新山口,9,４ＬＤＫ,80,,,,平成10年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,7.146128035678238
35020880,中古マンション等,,35202,山口県,宇部市,上町,宇部新川,8,４ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,改装済,,7.2552725051033065
35034651,中古マンション等,,35215,山口県,周南市,梅園町,徳山,13,,65,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第3四半期,未改装,,6.556302500767287
35013835,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,4,３ＬＤＫ,60,,,,平成6年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第1四半期,改装済,,7.113943352306837
35017439,中古マンション等,,35215,山口県,周南市,遠石,徳山,30分?60分,３ＬＤＫ,70,,,,平成22年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第3四半期,未改装,,7.301029995663981
35034947,中古マンション等,,35215,山口県,周南市,住崎町,徳山,9,３ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,6.778151250383644
35038015,中古マンション等,,35215,山口県,周南市,河東町,徳山,15,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,改装済,,7.079181246047625
35045519,中古マンション等,,35202,山口県,宇部市,東芝中町,宇部岬,11,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第2四半期,未改装,,6.7558748556724915
35025491,中古マンション等,,35215,山口県,周南市,大内町,徳山,30分?60分,２ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第1四半期,未改装,,7.176091259055681
35017561,中古マンション等,,35215,山口県,周南市,大字徳山,徳山,14,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第2四半期,未改装,,7.176091259055681
35003124,中古マンション等,,35201,山口県,下関市,みもすそ川町,下関,30分?60分,３ＬＤＫ,75,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,調停・競売等,6.653212513775344
35040805,中古マンション等,,35215,山口県,周南市,住崎町,徳山,8,４ＬＤＫ,90,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,6.812913356642856
35043025,中古マンション等,,35208,山口県,岩国市,今津町,和木,13,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第4四半期,未改装,,7.230448921378274
35006986,中古マンション等,,35203,山口県,山口市,小郡栄町,新山口,13,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第1四半期,未改装,,7.2552725051033065
35038183,中古マンション等,,35203,山口県,山口市,白石,山口(山口),24,４ＬＤＫ,100,,,,平成15年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第4四半期,未改装,,7.361727836017593
35037908,中古マンション等,,35215,山口県,周南市,大内町,徳山,30分?60分,３ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,未改装,,7.3979400086720375
35007115,中古マンション等,,35203,山口県,山口市,小郡下郷,周防下郷,11,４ＤＫ,65,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第1四半期,改装済,,6.919078092376074
35043786,中古マンション等,,35215,山口県,周南市,大字徳山,徳山,14,２ＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,改装済,調停・競売等,6.662757831681574
35002561,中古マンション等,,35201,山口県,下関市,幡生本町,幡生,11,３ＬＤＫ,65,,,,平成8年,,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,未改装,,6.8750612633917
35035634,中古マンション等,,35201,山口県,下関市,貴船町,下関,30分?60分,４ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,,,7.146128035678238
35002572,中古マンション等,,35201,山口県,下関市,岬之町,下関,16,３ＬＤＫ,60,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,6.863322860120456
35044434,中古マンション等,,35201,山口県,下関市,貴船町,下関,30分?60分,４ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.230448921378274
35021517,中古マンション等,,35201,山口県,下関市,生野町,幡生,19,２ＬＤＫ＋Ｓ,65,,,,平成8年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第2四半期,改装済,,7.0
35049012,中古マンション等,,35215,山口県,周南市,南浦山町,徳山,30分?60分,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第3四半期,未改装,,6.8512583487190755
35003049,中古マンション等,,35201,山口県,下関市,本町,下関,30分?60分,３ＬＤＫ,65,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,6.9344984512435675
35023170,中古マンション等,,35202,山口県,宇部市,松山町,東新川(山口),5,３ＬＤＫ,65,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,6.778151250383644
35021658,中古マンション等,,35203,山口県,山口市,小郡平成町,新山口,11,４ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,800.0,2014年第1四半期,未改装,,7.431363764158987
35000085,中古マンション等,,35201,山口県,下関市,秋根南町,新下関,3,２ＬＤＫ,60,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,6.892094602690481
35004578,中古マンション等,,35202,山口県,宇部市,錦町,東新川(山口),7,２ＤＫ,45,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,改装済,,6.929418925714293
35017438,中古マンション等,,35215,山口県,周南市,遠石,徳山,30分?60分,３ＬＤＫ,65,,,,平成5年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第3四半期,未改装,,7.079181246047625
35047747,中古マンション等,,35208,山口県,岩国市,麻里布町,岩国,4,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,改装済,,7.176091259055681
35034143,中古マンション等,,35203,山口県,山口市,小郡高砂町,新山口,5,３ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,,6.812913356642856
35032979,中古マンション等,,35215,山口県,周南市,政所,新南陽,9,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第4四半期,未改装,,7.301029995663981
35000419,中古マンション等,,35201,山口県,下関市,一の宮本町,新下関,16,４ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第1四半期,,,7.2552725051033065
35035345,中古マンション等,,35215,山口県,周南市,都町,徳山,9,２ＬＤＫ,65,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,未改装,,7.0
35026138,中古マンション等,,35206,山口県,防府市,八王子,防府,3,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第2四半期,未改装,,7.342422680822207
35034309,中古マンション等,,35203,山口県,山口市,三和町,湯田温泉,18,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第3四半期,未改装,,6.230448921378274
35017513,中古マンション等,,35215,山口県,周南市,大字徳山,徳山,13,１Ｋ,20,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第1四半期,未改装,,6.3979400086720375
35036931,中古マンション等,,35202,山口県,宇部市,寿町,琴芝,9,３ＬＤＫ,70,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,改装済,,6.7160033436347994
35012593,中古マンション等,,35208,山口県,岩国市,今津町,岩国,7,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第4四半期,未改装,,7.2552725051033065
35043767,中古マンション等,,35215,山口県,周南市,辻町,徳山,21,４ＬＤＫ,85,,,,平成12年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第1四半期,未改装,調停・競売等,6.9084850188786495
35008079,中古マンション等,,35203,山口県,山口市,中央,山口(山口),20,２ＬＤＫ,55,,,,平成27年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2020年第1四半期,未改装,,7.301029995663981
35040866,中古マンション等,,35215,山口県,周南市,遠石,徳山,30分?60分,３ＬＤＫ,80,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第4四半期,未改装,,7.079181246047625
35023218,中古マンション等,,35201,山口県,下関市,秋根西町,新下関,8,４ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,改装済,,7.204119982655925
35045423,中古マンション等,,35202,山口県,宇部市,西琴芝,琴芝,7,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第3四半期,未改装,,7.2552725051033065
35001879,中古マンション等,,35201,山口県,下関市,長府松小田本町,長府,3,４ＬＤＫ,85,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2018年第2四半期,改装済,,7.2552725051033065
35002501,中古マンション等,,35201,山口県,下関市,南部町,下関,25,２ＬＤＫ,75,,,,平成18年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2019年第2四半期,未改装,,7.204119982655925
35008873,中古マンション等,,35203,山口県,山口市,湯田温泉,湯田温泉,16,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第4四半期,未改装,,6.886490725172482
35001184,中古マンション等,,35201,山口県,下関市,貴船町,幡生,30分?60分,４ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,改装済,,7.3222192947339195
35017947,中古マンション等,,35215,山口県,周南市,松保町,徳山,15,３ＬＤＫ,55,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,6.832508912706237
35027252,中古マンション等,,35203,山口県,山口市,三和町,湯田温泉,14,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第4四半期,未改装,,6.342422680822207
35007704,中古マンション等,,35203,山口県,山口市,三和町,湯田温泉,13,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第1四半期,未改装,,6.079181246047625
35028024,中古マンション等,,35202,山口県,宇部市,上町,宇部新川,6,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第4四半期,未改装,,7.204119982655925
35017788,中古マンション等,,35215,山口県,周南市,速玉町,徳山,13,４ＬＤＫ,90,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,7.146128035678238
35029325,中古マンション等,,35215,山口県,周南市,慶万町,徳山,18,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第1四半期,,,7.380211241711606
35040540,中古マンション等,,35201,山口県,下関市,阿弥陀寺町,下関,30分?60分,１ＬＤＫ,35,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,7.278753600952829
35007253,中古マンション等,,35203,山口県,山口市,小郡御幸町,新山口,9,４ＬＤＫ,95,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,7.278753600952829
35001596,中古マンション等,,35201,山口県,下関市,田中町,下関,30分?60分,４ＬＤＫ,90,,,,平成25年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2017年第3四半期,未改装,,7.477121254719663
35031091,中古マンション等,,35201,山口県,下関市,栄町,幡生,30分?60分,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,6.845098040014257
