ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
6023874,中古マンション等,,6203,山形県,鶴岡市,錦町,鶴岡,3,３ＬＤＫ,65,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.301029995663981
6002773,中古マンション等,,6201,山形県,山形市,三日町,山形,15,３ＬＤＫ,80,,,,平成12年,,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第4四半期,改装済,,7.3222192947339195
6007252,中古マンション等,,6201,山形県,山形市,木の実町,山形,9,３ＬＤＫ,90,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第2四半期,未改装,,6.903089986991944
6012252,中古マンション等,,6201,山形県,山形市,北町,北山形,14,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,工業専用地域,60.0,200.0,2012年第1四半期,改装済,,7.204119982655925
6001085,中古マンション等,,6201,山形県,山形市,桜田東,山形,30分?60分,３ＬＤＫ,70,,,,平成4年,,住宅,,,,,,,,2019年第2四半期,未改装,,7.0
6010182,中古マンション等,,6201,山形県,山形市,双葉町,山形,5,２ＬＤＫ,105,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第3四半期,改装済,,7.672097857935717
6002468,中古マンション等,,6201,山形県,山形市,双葉町,山形,2,１ＬＤＫ,50,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2017年第4四半期,未改装,,7.278753600952829
6003386,中古マンション等,,6201,山形県,山形市,八日町,山形,9,４ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.342422680822207
6002477,中古マンション等,,6201,山形県,山形市,双葉町,山形,3,１ＬＤＫ,50,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第2四半期,未改装,,7.301029995663981
6001700,中古マンション等,,6201,山形県,山形市,十日町,山形,12,４ＬＤＫ,80,,,,平成9年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.342422680822207
6006170,中古マンション等,,6201,山形県,山形市,荒楯町,山形,27,２ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第4四半期,改装済,,7.041392685158225
6004859,中古マンション等,,6201,山形県,山形市,南一番町,山形,24,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第2四半期,未改装,,7.204119982655925
6001716,中古マンション等,,6201,山形県,山形市,十日町,山形,13,２ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2017年第1四半期,未改装,,6.944482672150168
6035566,中古マンション等,,6203,山形県,鶴岡市,本町,鶴岡,23,３ＬＤＫ,85,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第3四半期,未改装,,7.361727836017593
6030484,中古マンション等,,6201,山形県,山形市,八日町,山形,14,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第4四半期,未改装,,7.230448921378274
6002543,中古マンション等,,6201,山形県,山形市,本町,山形,18,１Ｋ,25,,,,平成4年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2018年第2四半期,未改装,,6.556302500767287
6006790,中古マンション等,,6201,山形県,山形市,十日町,山形,10,４ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第1四半期,未改装,,6.954242509439325
6023452,中古マンション等,,6201,山形県,山形市,桜田東,山形,30分?60分,４ＬＤＫ,75,,,,昭和55年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第3四半期,未改装,,6.8750612633917
6000684,中古マンション等,,6201,山形県,山形市,木の実町,山形,10,４ＬＤＫ,90,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2019年第2四半期,未改装,,7.079181246047625
6030720,中古マンション等,,6201,山形県,山形市,若宮,蔵王,30分?60分,２ＬＤＫ,55,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第1四半期,未改装,,7.3222192947339195
6006659,中古マンション等,,6203,山形県,鶴岡市,錦町,鶴岡,3,３ＬＤＫ,65,,,,平成17年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.2552725051033065
6010299,中古マンション等,,6201,山形県,山形市,松波,山形,30分?60分,,80,,,,平成17年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2011年第1四半期,,,7.278753600952829
6024941,中古マンション等,,6201,山形県,山形市,桜町,山形,10,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第2四半期,未改装,,7.3979400086720375
6016933,中古マンション等,,6201,山形県,山形市,東山形,山形,30分?60分,４ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2013年第1四半期,未改装,,6.778151250383644
6001093,中古マンション等,,6201,山形県,山形市,桜田東,山形,30分?60分,４ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第4四半期,未改装,,7.301029995663981
6001908,中古マンション等,,6201,山形県,山形市,七日町,山形,20,３ＬＤＫ,70,,,,令和3年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2021年第1四半期,,,7.491361693834273
6005553,中古マンション等,,6201,山形県,山形市,八日町,山形,10,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第1四半期,未改装,,7.361727836017593
6001688,中古マンション等,,6201,山形県,山形市,十日町,山形,11,４ＬＤＫ,75,,,,平成15年,,住宅,住宅,,,,商業地域,80.0,500.0,2018年第4四半期,未改装,,7.3222192947339195
