ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
34014481,中古マンション等,,34202,広島県,呉市,吉浦新町,吉浦,4,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第4四半期,未改装,,7.176091259055681
34037482,中古マンション等,,34107,広島県,広島市安芸区,矢野東,矢野,8,３ＬＤＫ,90,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第3四半期,改装済,,7.431363764158987
34078567,中古マンション等,,34101,広島県,広島市中区,東千田町,広島,30分?60分,４ＬＤＫ,115,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2008年第4四半期,未改装,,7.778151250383644
34050973,中古マンション等,,34207,広島県,福山市,曙町,東福山,30分?60分,３ＬＤＫ,65,,,,昭和61年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第1四半期,未改装,,6.698970004336019
34000658,中古マンション等,,34101,広島県,広島市中区,羽衣町,広島,30分?60分,,55,,,,平成17年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2020年第2四半期,未改装,,7.380211241711606
34061898,中古マンション等,,34105,広島県,広島市安佐南区,山本,下祇園,17,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第3四半期,未改装,,6.968482948553935
34035449,中古マンション等,,34104,広島県,広島市西区,三篠町,横川(広島),8,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第1四半期,改装済,,7.278753600952829
34080048,中古マンション等,,34104,広島県,広島市西区,井口台,新井口,30分?60分,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第1四半期,未改装,,7.176091259055681
34002985,中古マンション等,,34103,広島県,広島市南区,段原,広島,18,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2018年第3四半期,改装済,,7.544068044350276
34080516,中古マンション等,,34104,広島県,広島市西区,天満町,広島,30分?60分,４ＬＤＫ,80,,,,平成11年,ＲＣ,住宅,,,,,準住居地域,80.0,400.0,2008年第3四半期,改装済,,7.3979400086720375
34035921,中古マンション等,,34102,広島県,広島市東区,光町,広島,8,２ＬＤＫ,55,,,,平成9年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,7.079181246047625
34087161,中古マンション等,,34207,広島県,福山市,東桜町,福山,9,３ＬＤＫ,70,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,7.041392685158225
34011621,中古マンション等,,34108,広島県,広島市佐伯区,三宅,五日市,30分?60分,４ＬＤＫ,85,,,,平成11年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第3四半期,未改装,,7.146128035678238
34057560,中古マンション等,,34103,広島県,広島市南区,宇品御幸,広島,30分?60分,３ＬＤＫ,70,,,,昭和53年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,7.041392685158225
34042874,中古マンション等,,34103,広島県,広島市南区,丹那町,広島,30分?60分,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,その他,,,,第１種低層住居専用地域,50.0,100.0,2015年第2四半期,未改装,調停・競売等,7.041392685158225
34054385,中古マンション等,,34207,広島県,福山市,東桜町,福山,3,３ＬＤＫ,135,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第1四半期,改装済,,7.9084850188786495
34018794,中古マンション等,,34207,広島県,福山市,春日町,東福山,11,３ＬＤＫ,85,,,,,,,住宅,,,,第１種住居地域,60.0,200.0,2021年第1四半期,未改装,,7.176091259055681
34034853,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,30分?60分,４ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第3四半期,未改装,,7.361727836017593
34080503,中古マンション等,,34104,広島県,広島市西区,田方,新井口,28,３ＬＤＫ,65,,,,昭和62年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第3四半期,改装済,,6.838849090737256
34077626,中古マンション等,,34213,広島県,廿日市市,前空,前空,8,１ＬＤＫ,75,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第1四半期,未改装,,6.447158031342219
34057867,中古マンション等,,34213,広島県,廿日市市,前空,前空,8,１ＤＫ,40,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第1四半期,未改装,,7.301029995663981
34011614,中古マンション等,,34108,広島県,広島市佐伯区,三宅,五日市,30分?60分,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第3四半期,改装済,,7.079181246047625
34036351,中古マンション等,,34103,広島県,広島市南区,大須賀町,広島,13,３ＬＤＫ,70,,,,昭和57年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第3四半期,未改装,,7.176091259055681
34039593,中古マンション等,,34104,広島県,広島市西区,草津梅が台,新井口,1,３ＬＤＫ,85,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第3四半期,未改装,,7.3222192947339195
34079555,中古マンション等,,34103,広島県,広島市南区,東雲,広島,,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第1四半期,未改装,,7.342422680822207
34054376,中古マンション等,,34207,広島県,福山市,東桜町,福山,3,２ＬＤＫ,70,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第1四半期,未改装,,7.431363764158987
34029083,中古マンション等,,34213,広島県,廿日市市,阿品,阿品,12,３ＬＤＫ,85,,,,平成13年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第1四半期,未改装,,7.414973347970818
34079419,中古マンション等,,34103,広島県,広島市南区,宇品東,広島,,３ＬＤＫ,65,,,,昭和54年,,住宅,,,,,近隣商業地域,80.0,300.0,2006年第4四半期,改装済,,7.079181246047625
34056756,中古マンション等,,34213,広島県,廿日市市,阿品,阿品,6,４ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第1四半期,未改装,調停・競売等,7.278753600952829
34061617,中古マンション等,,34105,広島県,広島市安佐南区,緑井,緑井,6,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,改装済,,7.176091259055681
34062874,中古マンション等,,34207,広島県,福山市,笠岡町,福山,9,４ＬＤＫ,80,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第2四半期,未改装,調停・競売等,7.113943352306837
34068249,中古マンション等,,34102,広島県,広島市東区,中山南,広島,30分?60分,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第1四半期,改装済,,6.954242509439325
34079112,中古マンション等,,34102,広島県,広島市東区,光町,広島,9,１Ｋ,25,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2008年第2四半期,未改装,,7.079181246047625
34000678,中古マンション等,,34101,広島県,広島市中区,橋本町,広島,11,１Ｋ,30,,,,平成11年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第1四半期,未改装,,7.041392685158225
34040182,中古マンション等,,34104,広島県,広島市西区,南観音町,西広島,28,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2011年第1四半期,改装済,,7.3222192947339195
34037764,中古マンション等,,34101,広島県,広島市中区,舟入南,広島,1H?1H30,２ＤＫ,30,,,,昭和49年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第2四半期,未改装,,6.301029995663981
34050500,中古マンション等,,34108,広島県,広島市佐伯区,皆賀,五日市,15,３ＬＤＫ,65,,,,平成11年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,7.2552725051033065
