ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
41024018,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,13,４ＬＤＫ,90,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,6.963787827345556
41012238,中古マンション等,,41201,佐賀県,佐賀市,栄町,佐賀,4,２Ｋ,40,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第2四半期,,,6.763427993562937
41000072,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,1,３ＬＤＫ,60,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第3四半期,未改装,,7.176091259055681
41025949,中古マンション等,,41201,佐賀県,佐賀市,田代,佐賀,30分?60分,３ＬＤＫ,75,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2007年第3四半期,未改装,,6.838849090737256
41001006,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,8,,75,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.204119982655925
41018732,中古マンション等,,41201,佐賀県,佐賀市,天神,佐賀,6,,60,,,,戦前,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,6.977723605288848
41018184,中古マンション等,,41201,佐賀県,佐賀市,若宮,佐賀,25,４ＬＤＫ,90,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第1四半期,未改装,,7.176091259055681
41026157,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,24,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,未改装,,6.8750612633917
41015741,中古マンション等,,41201,佐賀県,佐賀市,兵庫町,佐賀,25,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第4四半期,未改装,,7.230448921378274
41002540,中古マンション等,,41201,佐賀県,佐賀市,水ヶ江,佐賀,30分?60分,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第3四半期,改装済,,7.176091259055681
41012181,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,6,３ＬＤＫ,60,,,,昭和58年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,6.544068044350276
41012823,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,26,２ＤＫ,35,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第1四半期,改装済,,6.643452676486188
41022058,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,16,,70,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,,,7.113943352306837
41025902,中古マンション等,,41201,佐賀県,佐賀市,新中町,佐賀,16,４ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第3四半期,未改装,,7.361727836017593
41001005,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,3,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,,事務所,,,,商業地域,80.0,500.0,2018年第4四半期,改装済,,7.278753600952829
41018737,中古マンション等,,41201,佐賀県,佐賀市,天神,佐賀,8,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第2四半期,未改装,,7.041392685158225
41026136,中古マンション等,,41201,佐賀県,佐賀市,兵庫南,,,,110,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第4四半期,,,7.342422680822207
41002309,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,25,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,改装済,,6.949390006644912
41024320,中古マンション等,,41201,佐賀県,佐賀市,本庄町,佐賀,30分?60分,３ＬＤＫ,70,,,,昭和62年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,6.924279286061882
