ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
44020092,中古マンション等,,44201,大分県,大分市,新川町,,,１ＤＫ,50,,,,昭和54年,ＲＣ,住宅,,,,,,,,2010年第4四半期,未改装,,6.544068044350276
44001333,中古マンション等,,44201,大分県,大分市,要町,大分,5,２ＬＤＫ,95,,,,平成26年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,300.0,2017年第4四半期,未改装,,7.7160033436347994
44029779,中古マンション等,,44202,大分県,別府市,秋葉町,別府(大分),7,３ＬＤＫ,75,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第2四半期,未改装,,7.041392685158225
44031235,中古マンション等,,44202,大分県,別府市,新港町,別府大学,26,３ＬＤＫ,85,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第3四半期,未改装,,7.176091259055681
44005639,中古マンション等,,44201,大分県,大分市,大字三芳,大分,19,３ＬＤＫ＋Ｓ,85,,,,平成23年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第2四半期,改装済,,7.278753600952829
44020529,中古マンション等,,44201,大分県,大分市,三佐,鶴崎,25,オープンフロア,45,,,,平成7年,ＲＣ,事務所,事務所,,,,第１種住居地域,60.0,200.0,2014年第2四半期,未改装,,6.518513939877887
44004104,中古マンション等,,44201,大分県,大分市,萩原,牧(大分),13,２Ｋ,30,,,,昭和62年,ＲＣ,住宅,その他,,,,準工業地域,60.0,200.0,2016年第4四半期,未改装,,6.0
44042276,中古マンション等,,44202,大分県,別府市,鶴見,別府(大分),30分?60分,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第3四半期,未改装,,7.0
44027546,中古マンション等,,44201,大分県,大分市,大道町,大分,8,１Ｋ,20,,,,昭和61年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2015年第1四半期,未改装,,6.361727836017593
44005800,中古マンション等,,44201,大分県,大分市,大字森町,鶴崎,28,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第2四半期,未改装,,7.204119982655925
